text,label
"statusThere is a lot of variability with asthma. Some people have mild symptoms, some people have severe symptoms, and some people have episodes where their symptoms worsen for a period of time and then improve again. Asthma can also vary over time, so someone's asthma status may change from day to day or week to week.Generally, if someone is having frequent asthma symptoms, such as shortness of breath, chest tightness, or wheezing, they would be considered to have uncontrolled asthma. If someone's asthma is well-controlled, they may only have occasional symptoms, or they may not experience any symptoms at all.",0
The patient has a broken leg that is currently in a cast.,1
"Hi there! Right now I have a few small cuts on my arms from where I've been cutting myself. It's not anything too serious, but it's definitely not pleasant. I'm trying to stop myself from doing this, but it's been really hard. I hope that things get better for me soon.",2
nessI have a fever of 101 degrees Fahrenheit. I feel very hot and my skin is quite warm to the touch. My throat is a little sore and my chest feels congested. I am having trouble sleeping because I am so uncomfortable.,3
Our patient is currently in need of a change of bedsheets due to having a wet bed.,4
"Some people think that the police are always biased against minorities, but others think that the police are just doing their job.",5
)Patient is currently missing both of their legs below the knee.,0
"Hi, my name is John and I'm a 38-year-old male. About two weeks ago, I fell and fractured my leg. It's still really painful and I can't put any weight on it. I'm on crutches and it's been really difficult getting around.",1
"(CHI)A patient who has a current minor head injury (CHI) is someone who has sustained a head injury within the last week. Symptoms of a minor head injury can vary, but may include a headache, confusion, dizziness, or nausea. Minor head injuries are typically not life-threatening and can be treated with rest and over-the-counter medication.",2
I have a mild cold and a mild headache.,3
sensationI feel a constant thirst that doesn't seem to go away no matter how much I drink.,4
I'm so glad you're here. It's been a long time since I've seen my family.,5
The patient is currently bitten by a poisonous snake. The bite is causing the patient a great amount of pain and swelling. The patient is also feeling lightheaded and dizzy.,0
"in past.I am experiencing chest pain. It feels like a really heavy weight is on my chest. It's hard to breathe, and it's been going on for a few hours now. I haven't had a heart attack in the past, but I'm really worried this might be something serious.",1
Patient has several minor cuts on their arms and legs.,2
"Since I've been pregnant, I've been having a lot of trouble going to the bathroom. It seems like when I finally do go, it's very painful and I don't really evacuated anything. It's been really frustrating.",3
"It sounds like your current room is too dark. This may make it difficult to concentrate or relax. You could try to adjust the light in the room, or move to a brighter space.",4
